
0.0171076,0.0110808,14.4372,7.94611,17.9322,16.1602
0.0289022,0.0186254,17.47,12.3661,30.5978,31.9266
0.0435028,0.0250114,19.696,15.807,45.1436,48.8443
0.0604316,0.0306013,22.8955,18.5341,61.8841,65.6593
0.0792791,0.0356617,27.5246,20.6452,79.6088,80.3698
0.0998295,0.0404353,33.5441,22.241,97.31,91.9672
0.121899,0.0451419,40.6673,23.4294,114.447,100.303
0.145311,0.049972,48.5546,24.3143,130.992,105.727
0.169915,0.0550816,56.922,24.9888,147.402,108.797
0.195597,0.060592,65.5699,25.5318,164.517,110.091
0.222269,0.0665937,74.3715,26.0057,183.386,110.114
0.249866,0.0731525,83.2506,26.4558,205.048,109.253
0.278324,0.0803166,92.1589,26.9114,230.337,107.782
0.307574,0.0881233,101.054,27.3897,259.74,105.875
0.337532,0.0966038,109.882,27.8983,293.357,103.63
0.368096,0.105788,118.564,28.4357,330.921,101.096
0.399155,0.115706,126.996,28.9936,371.853,98.2877
0.430589,0.126392,135.052,29.5597,415.324,95.2036
0.462282,0.13788,142.596,30.1192,460.314,91.8362
0.494129,0.150208,149.489,30.6566,505.668,88.1798
0.526036,0.163418,155.594,31.1554,550.153,84.2369
0.55792,0.177551,160.783,31.6005,592.519,80.0228
0.589707,0.192645,164.939,31.9779,631.561,75.5705
0.621324,0.208738,167.955,32.2764,666.185,70.9342
0.652689,0.225859,169.734,32.4878,695.464,66.1931
0.683702,0.244026,170.197,32.6091,718.688,61.4693
0.71423,0.263245,169.274,32.6389,735.393,56.8827
0.744094,0.283503,166.919,32.582,745.372,52.6142
0.773054,0.304765,163.109,32.4474,748.673,48.8804
0.800799,0.326971,157.855,32.2483,745.568,45.9345
0.826936,0.350027,151.213,32.0015,736.519,44.048
0.850993,0.373807,143.296,31.7261,722.125,43.4668
0.872434,0.398148,134.282,31.4426,703.071,44.3473
0.890684,0.422845,124.418,31.17,680.074,46.7062
0.905183,0.447655,114.006,30.9242,653.834,50.4167
0.915445,0.472291,103.369,30.7148,625,55.2475
0.92111,0.496426,92.8197,30.5444,594.158,60.9047
0.921992,0.519696,82.6201,30.4064,561.835,67.0542
0.918093,0.541706,72.9751,30.2862,528.558,73.3269
0.90959,0.562034,64.0359,30.1616,494.853,79.3207
0.896804,0.58024,55.9077,30.0069,461.334,84.6106
0.880149,0.595882,48.6599,29.7947,428.736,88.7707
0.860075,0.608527,42.3301,29.5002,397.951,91.4077
0.83702,0.617766,36.9266,29.1037,370.057,92.201
0.811376,0.623233,32.4329,28.5939,346.306,90.9434
0.783472,0.624622,28.8084,27.9698,328.032,87.5746
0.753574,0.621709,25.9885,27.2409,316.447,82.1993
0.721899,0.614363,23.8827,26.4281,312.339,75.0869
0.688629,0.602562,22.3824,25.5625,315.786,66.6478
0.653934,0.586402,21.3739,24.683,326.058,57.3905
0.617987,0.5661,20.7457,23.8325,341.773,47.8639
0.580977,0.541988,20.3985,23.0534,361.177,38.596
0.543121,0.514504,20.2489,22.3802,382.415,30.0369
0.504665,0.484174,20.2292,21.834,403.681,22.5174
